name;price;master_id;client_id
Январь;3000;2570;746
Эмилия;6000;1056;1707
Октябрь;13500;1622;531
Нина;9500;1714;7223
Малиновый;3000;1567;3388
Июль;7500;464;2290
Оксана;10000;975;105
Пурпурный;7500;1725;1990
Анна;500;259;2034
Анжела;2250;2058;6970
Сентябрь;14250;2378;1888
Наина;6500;2036;7258
Марфа;13500;795;4879
Шоколадный;21000;916;2323
Лукия;1500;188;5657
Сентябрь;3750;1506;2822
Зоя;12500;1787;6256
Август;11000;2470;3980
Темный хаки;6000;192;6487
Серебряный;9000;2466;2176
Март;16000;365;7815
Каштановый;13750;847;5131
Феврония;18000;53;4899
Глафира;15000;2509;6002
Цвет морской волны;6000;1382;5036
Сентябрь;5250;2820;2007
Елизавета;4500;606;3136
Агата;4000;123;5293
Серый;2000;753;1818
Эмилия;16500;47;1454
Серый;2000;2277;5429
Пелагея;10000;2489;5170
Анжелика;7500;439;5846
Март;9000;2199;728
Апрель;11000;1046;3664
Светло-зеленый;16000;843;2864
Лариса;11000;120;6937
Евдокия;9750;399;2396
Темно-оранжевый;7000;2092;7214
Июнь;6750;364;2815
Декабрь;7500;2890;7533
Темно-фиолетовый;5500;1970;5357
Таисия;30000;441;1903
Регина;12750;2948;3497
Нонна;13750;2417;3367
Темно-бирюзовый;24000;2392;3278
Алина;12000;2331;7772
Наина;22500;2541;3341
Февраль;10500;2264;311
Ноябрь;23750;1369;2077
Июнь;13500;2797;4854
Тусклый серый;24000;2345;2072
Апрель;19000;2500;2849
Дарья;20000;1817;1415
Кира;6000;2445;7670
Элеонора;8000;253;3328
Вероника;9000;923;5778
Темно-синий;9500;2251;2459
Аквамарин;21250;2292;6282
Фиолетовый;16250;272;69
Темно-бирюзовый;15000;1884;3174
Фуксия;6000;2066;7412
Валерия;21250;1947;5255
Черный;7500;2741;49
Март;4500;2448;7150
Серый;19500;1476;5917
Прасковья;3000;1989;7867
Оранжево-красный;8000;2558;6598
Красный;5250;675;3992
Полина;12750;2741;477
Апрель;3750;1403;3271
Темно-фиолетовый;10500;345;3426
Ноябрь;7500;840;3354
Фиолетовый;28500;301;5847
Светло-голубой;3000;2956;5568
Бежевый;21000;1593;7701
Алина;8000;952;3312
Таисия;2250;2397;4994
Светло-синий;11250;1034;4940
Индиго;6000;1679;6035
Виктория;3000;1473;2269
Татьяна;6000;426;140
Февраль;10000;1505;7298
Ангелина;7500;2768;7966
Валерия;2000;923;4447
Пурпурный;20000;1649;7914
Бирюзовый;7000;1060;2911
Слоновая кость;2000;489;1663
Октябрь;1000;347;2458
Золотой;6250;2439;5902
Синклитикия;9000;1747;7971
София;6000;2574;5747
Октябрь;5000;1227;3702
Декабрь;25000;1603;3196
Ия;3000;2476;5524
Январь;11250;1989;4312
Жанна;3000;1466;5344
Октябрина;25000;2672;3167
Сливовый;1000;291;4228
Вера;2000;2926;4597
Анастасия;3000;2668;2330
Слоновая кость;4000;2974;619
Светло-розовый;3000;1238;4648
Черный;6000;2134;2737
Евгения;2250;2960;2881
Светло-синий;25000;2385;5936
Коричневый;27000;1456;1228
Июнь;6250;2804;761
Фёкла;8000;403;7579
Прасковья;6000;1087;3325
Белый;4500;2456;6842
Ноябрь;13000;2316;1486
Декабрь;11000;2526;7168
Глафира;2500;902;3899
Август;23750;1734;4083
Античный Белый;8000;2615;5416
Фиолетовый;7500;13;3178
Сентябрь;25500;850;7100
Январь;7500;2727;4568
Зеленый;3750;1532;6895
Март;18750;421;4307
Зеленый;6000;2571;4186
Наина;4000;315;1506
Агафья;22500;496;589
Акулина;6000;193;2706
Май;3000;893;1061
Акулина;22500;31;2475
Февраль;12000;769;5750
Лариса;9750;1044;3089
Март;9000;2640;6615
Агата;20000;2197;2284
Евпраксия;3000;1790;3406
Каштановый;23750;1004;2382
Серый;7500;2531;1879
Малиновый;7500;2561;3105
Бледно-зеленый;20000;2201;1731
Индиго;5000;1559;866
Синий;15000;2091;767
Желтый;6250;1298;2450
Оранжево-красный;13750;2965;4104
Май;15000;2615;1846
Зинаида;13500;1012;6097
Светло-голубой;3750;945;7456
Анастасия;18000;1733;7833
Каштановый;10000;497;5364
Галина;7000;275;4854
Ксения;18000;154;1228
Валентина;750;1413;4667
Ульяна;11250;1768;2975
Вероника;18000;929;5313
Темно-бирюзовый;6500;1966;2854
Август;7000;859;7426
Цвет морской волны;22500;1806;2618
Юлия;10000;644;2615
Январь;22500;2649;2882
Апрель;8000;785;3290
Апрель;15000;2271;9
Июль;2000;1279;4497
Март;3000;116;6830
Апрель;16250;1688;3868
Феврония;8750;619;3265
Ольга;13000;2142;2700
Март;15000;2210;5453
Цвет морской волны;1000;16;5249
Желтый;1000;441;2078
Фуксия;15000;1128;3800
Юлия;22500;637;2287
Бирюзовый;1500;1523;2335
Золотой;5000;1362;5193
Июнь;19500;2732;4716
Коралловый;11250;2106;934
Алевтина;9000;1141;207
Январь;1500;2976;5141
Июль;18750;684;3032
Август;8750;983;7700
Апрель;1000;2163;5119
Хаки;12500;686;64
Ираида;25000;2069;4668
Агафья;750;1121;1942
Малиновый;5500;1335;2493
Сентябрь;10000;2048;7034
Лариса;5250;2878;3130
Фиолетовый;10000;1273;3259
Майя;8250;2321;6350
Июнь;25000;1902;3117
Декабрь;12000;1564;299
Алина;11250;1618;990
Зоя;13500;2642;5330
Светло-серый;2250;8;5504
Галина;14250;1899;4555
Ульяна;24000;1560;3331
Регина;6750;1224;3872
Тусклый серый;19000;723;852
Август;15000;2628;7323
Клавдия;16000;1331;7753
Октябрь;16250;1869;4710
Розовато-лавандовый;14000;2638;2055
Хаки;10500;2516;3722
Светло-голубой;19500;2954;4908
Март;22500;1671;5055
Шоколадный;13000;994;1265
Слоновая кость;10500;1090;910
Январь;14250;697;6550
Октябрь;2000;623;2205
Светло-серый;9000;1179;7346
Ноябрь;6250;395;4351
Иванна;2500;2454;2390
Ноябрь;22500;193;5220
Ноябрь;19500;1492;1823
Черный;9000;1016;15
Декабрь;7000;2532;7886
Октябрь;5250;2864;6501
Любовь;18000;2103;1656
Евпраксия;8250;595;1116
Ноябрь;9000;1889;7066
Шоколадный;1500;139;1343
Оксана;10000;2426;1808
Анна;1000;1370;6067
Ксения;9500;2461;6006
Кира;16000;1291;4807
Розовато-лавандовый;750;1878;7218
Мария;16500;2217;1258
Евфросиния;12000;2290;5404
Марфа;1000;2346;6071
Ульяна;16250;2352;5495
Хаки;11000;481;2137
Апрель;11000;484;5949
Фуксия;23750;2829;7625
Бирюзовый;18000;2823;7384
Галина;6000;790;878
Ноябрь;1250;1582;2667
Агата;17500;2636;3812
Светло-голубой;16500;1151;6654
Ираида;6000;419;1220
Ноябрь;19500;359;6285
Август;4500;634;6445
Темно-бирюзовый;3000;2268;6991
Апрель;28500;2285;6660
Шоколадный;21250;2674;102
Март;4000;688;4885
Светло-зеленый;3500;1925;3870
Ноябрь;10500;1899;1198
Наталья;9000;532;317
Сентябрь;15000;537;669
Оранжево-красный;13500;2912;7877
Маргарита;5000;1539;2066
Февраль;10000;798;3405
Регина;6000;2382;6995
Лариса;8500;750;7517
Белый;6000;559;167
Иванна;21000;1114;7902
Март;9750;1110;7101
Людмила;12000;2691;4332
Акулина;15000;132;1829
Декабрь;8500;1471;463
Анна;24000;2978;6694
Вера;4000;2984;4407
Март;12000;515;1033
Ия;19500;1313;4880
Декабрь;6000;1123;446
Темно-фиолетовый;19000;2580;292
Темно-красный;3000;1307;2460
Эмилия;11250;507;5671
Таисия;15000;1130;3615
Оранжевый;9750;2296;2407
Декабрь;4500;1205;4949
Май;13750;912;1361
Вера;5000;1754;4509
Июнь;3500;2868;6285
Екатерина;15000;2396;6260
Бледно-Бирюзовый;9500;853;1296
Сентябрь;2000;1441;2085
Пурпурный;6000;2578;2865
Алевтина;14000;965;3470
Вероника;8250;690;7953
Дарья;9500;2926;5128
Ксения;16250;1590;184
Март;12000;960;5680
Шоколадный;22500;1022;5407
Февраль;15000;1566;3484
Вера;12000;765;2503
Елизавета;9000;1831;326
Темно-серый;13750;1573;7283
Сине-фиолетовый;5250;137;2624
Васильковый;7500;1707;6556
Светло-розовый;6250;1934;6621
Июль;7500;2412;3585
Бежевый;8000;2807;1720
Античный Белый;22500;1830;4718
Сентябрь;4500;1264;6123
Шоколадный;4000;101;597
Сентябрь;6000;1587;4876
Май;25500;495;7269
Май;20000;389;1792
Октябрь;3500;2399;6445
Слоновая кость;12000;1431;7335
Алина;15000;287;1377
Желто-зеленый;4000;312;5848
Сентябрь;25500;2326;6812
Июнь;3000;1204;3487
Аквамарин;16500;936;1721
Лора;5500;1685;6542
Наталья;7500;710;4086
Серый;15000;1911;2004
Анна;25500;893;5386
Ираида;5000;186;1778
Темно-голубой;5000;723;7298
Лидия;10000;1539;4959
Вероника;500;2853;6684
Январь;18000;1327;6132
Варвара;16000;2136;6825
Аквамарин;9000;1587;389
Белый;10500;1398;2986
Темно-серый;25000;2293;3234
Анжелика;3000;2679;7232
Белый;14000;575;6297
Зоя;6000;783;2705
Фуксия;12500;2450;6567
Коралловый;9000;1114;3512
Хаки;8750;550;1076
Август;27000;1311;4875
Таисия;11000;2201;4874
Август;13500;1198;7749
Лидия;6000;2532;7353
Февраль;9000;2816;2100
Октябрь;15000;2601;842
Мария;4500;2710;5574
Тусклый серый;6500;1457;1906
Февраль;750;1869;5019
Март;2000;568;7239
Апрель;1250;2122;1467
Светло-розовый;5500;211;4662
Декабрь;5000;2847;561
Декабрь;8750;2437;6451
Июль;16500;2660;4948
Желто-зеленый;1000;606;6060
Март;22500;2010;5795
Акулина;8750;2487;5705
Июль;7000;1306;6966
Розовато-лавандовый;1500;564;7017
Июль;6000;2718;7745
Василиса;15000;1816;5561
Бледно-зеленый;17000;465;6224
Апрель;15000;1188;4058
Шоколадный;12750;1051;7794
Красный;9000;2005;6630
Сине-фиолетовый;18000;2162;2765
Декабрь;20000;2644;1015
Декабрь;6500;1398;5176
Март;28500;362;1057
Оранжево-красный;3750;865;7340
Темно-синий;8500;120;4070
Сентябрь;2000;1729;4433
Эмилия;18000;1147;1814
Январь;25500;1670;448
Серебряный;18000;1952;6767
Эмилия;3750;89;6898
Зеленый;4500;1319;3653
Декабрь;9000;1328;5326
Июль;21000;178;4494
Мария;2000;91;3577
Март;11250;2713;3601
Вероника;6000;1465;7018
Фёкла;16500;2774;6763
Август;25500;310;6798
Август;20000;1754;2218
Май;750;2417;2598
Июль;10000;922;6637
Февраль;23750;2717;3880
Август;12500;1581;5801
Желто-зеленый;6750;1713;5370
Февраль;12000;366;3653
Темно-серый;3000;582;2416
Лидия;23750;2110;7012
Коралловый;4500;1109;5
Октябрь;11250;2911;6681
Апрель;1500;2225;687
Агафья;8750;1070;4637
Кира;10000;2437;4736
Фёкла;9000;2920;1888
Июнь;10500;669;4076
Пурпурный;15000;1699;534
Май;7000;861;3486
Светло-зеленый;10500;2401;1092
Июль;14250;935;3391
Милица;15000;1356;553
Светло-желтый;7500;24;2406
Индиго;11000;1304;6855
Темно-красный;3000;2315;2899
Ноябрь;15000;1840;4765
Март;20000;798;3165
Бледно-зеленый;8000;1037;4812
Август;5250;2274;2188
Ольга;6000;1347;7700
Татьяна;3500;1167;1145
Светло-голубой;9500;552;5381
Фёкла;12750;2920;1156
Темно-бирюзовый;1000;1377;6952
Иванна;15000;287;5085
Август;7000;2995;7367
Золотой;9500;418;1757
Коралловый;2250;1644;2749
Темный хаки;2500;431;3309
Валерия;24000;1827;3556
Розовато-лавандовый;7000;574;1884
Агафья;3750;1095;1163
Май;11250;1522;6490
Алла;22500;1924;5054
Желтый;14250;2097;4911
Анжелика;20000;1436;5416
Евдокия;6000;1873;3054
Сентябрь;24000;990;3861
Ноябрь;30000;611;485
Сентябрь;3500;317;674
Милица;3000;2180;470
Темно-голубой;3000;2769;6158
Август;11000;347;1546
Декабрь;10500;1694;2210
Маргарита;1250;133;2509
Серый;3000;1569;550
Тамара;12000;690;6117
Август;5000;1826;2452
Темно-синий;24000;2489;3693
Лариса;7000;2455;5435
Июль;25500;1983;5147
Марина;24000;2513;3676
Эмилия;7000;1626;2630
Шоколадный;3500;2389;4412
Февраль;12000;459;4800
Апрель;18000;776;7226
Красный;15000;1922;11
Март;6000;698;7342
Август;3000;102;3835
Сентябрь;15000;758;1191
Алла;18000;1272;1643
Белый;3500;380;84
Эмилия;27000;682;3146
Нинель;9750;1356;529
Светло-серый;25500;2929;636
Василиса;9750;1929;3148
Олимпиада;7000;2022;5790
Слоновая кость;2000;303;5868
Таисия;2000;2345;5452
Любовь;22500;1713;1997
Июль;5250;2002;3195
Алевтина;5250;112;5025
Сентябрь;6000;1663;3609
Пелагея;16000;700;4795
Февраль;1500;1705;1710
Светло-серый;8000;1525;939
Бледно-зеленый;15000;1493;3191
Декабрь;9000;2908;433
Фиолетовый;10500;1188;112
Январь;7500;2986;7553
Желто-зеленый;6000;948;5067
Январь;23750;2859;151
Милица;13000;922;3292
Надежда;6000;1942;4637
Жанна;12000;1862;7829
Коричневый;3000;43;4558
Полина;6000;2618;3438
Июнь;1000;2002;749
Татьяна;15000;2469;1085
Июль;14250;1552;7408
Валерия;20000;15;3717
Бледно-зеленый;7500;693;2397
Декабрь;16000;2850;3603
Коричневый;2000;1742;7833
Ноябрь;9500;55;1090
